gene,sample_id,coef,se,n_cells,pval,dispersion
ITGB4,Lung12,-0.00139082474605558,0.000406613389009977,16548,0.000625040735068299,0.5370627367139
ITGB4,Lung13,-0.00103936347348084,0.000751882292102607,13609,0.166864674010565,0.253517710087847
ITGB5,Lung5,0.000689425387245142,0.000135596549414303,37735,3.6881448648344e-07,1.03982302985099
ITGB5,Lung6,0.0016684484026691,0.000513744844445256,3252,0.00116374284130587,0.954371495358914
ITGB5,Lung9,0.000169709539642225,0.000291461562676933,21893,0.560384331400442,0.615738113306749
ITGB5,Lung12,0.000482907701627828,0.000255741956476926,16548,0.058990847234976,0.871511730259781
ITGB5,Lung13,-0.000681889521938629,0.000224143670515922,13609,0.00234857019512791,1.01822471251131
ITGB6,Lung5,-0.00310181447994575,0.000304982533058742,37735,2.68620456436098e-24,0.396349099938384
ITGB6,Lung6,0.00156833252537257,0.00149917666777899,3252,0.295501373871466,0.287126253779245
ITGB6,Lung9,0.00238656374668011,0.000653439281831448,21893,0.000259890446697513,0.237128014173516
ITGB6,Lung12,-0.00133223043690843,0.000397187850528248,16548,0.000796071604959349,0.560239823448871
ITGB6,Lung13,0.000410790937744311,0.000819441598612138,13609,0.616155828164106,0.234401990295464
ITGB8,Lung5,-0.00153411334786673,0.000300535175088498,37735,3.31486235452942e-07,0.43092930670597
ITGB8,Lung6,-0.004249792933535,0.00171281657168464,3252,0.013095107842833,0.270609624320379
ITGB8,Lung9,-8.02421440447406e-05,0.000561643239504044,21893,0.886392606742149,0.293843858201583
ITGB8,Lung12,-0.00117413952288575,0.000399645965269828,16548,0.00330391211972547,0.5633220752134
ITGB8,Lung13,-0.000985401715579347,0.000660139870509417,13609,0.135511397114258,0.31887759795151
ITK,Lung5,0.00259506641452267,0.000356794896842996,37735,3.50882199186425e-13,0.411523736878195
ITK,Lung6,-0.00130380188821602,0.00201902300671037,3252,0.518435569243162,0.201189461850284
ITK,Lung9,0.00224353355077094,0.000737989029586539,21893,0.00236528232506634,0.199619254147478
ITK,Lung12,-0.000239450771236204,0.000442603040001806,16548,0.588503648064413,0.492418073418844
ITK,Lung13,0.000357457576931421,0.000842547181521732,13609,0.671377497330513,0.224208142905803
ITM2A,Lung5,0.000916643488345974,0.000356064220023906,37735,0.0100420826068865,0.375161678239196
ITM2A,Lung6,8.98858627636305e-05,0.00180218410987904,3252,0.960221146076859,0.213706691281879
ITM2A,Lung9,-0.000270001582968128,0.000728926152615363,21893,0.711076976147482,0.198826547639573
ITM2A,Lung12,-0.000316929235774723,0.000445464152932303,16548,0.476800189755962,0.503918470917422
ITM2A,Lung13,-0.000340674272295098,0.000868922103647742,13609,0.695009908714214,0.211938195197114
JAG1,Lung5,-1.52833481108358e-05,0.000147354148882489,37735,0.917392762086322,1.10308750455831
JAG1,Lung6,-0.00263043769023883,0.000748925398883732,3252,0.000444275218424104,0.71665461055411
JAG1,Lung9,0.000490826627959825,0.000353439235765888,21893,0.164919207603644,0.520393442008449
JAG1,Lung12,0.000193912446762922,0.000304198510905135,16548,0.523829401115568,0.75185993328543
JAG1,Lung13,0.00404275110008697,0.00048117704079435,13609,4.39703051468841e-17,0.546615719536706
JAK1,Lung5,0.000175007051996902,0.000165656645969258,37735,0.290765185858922,0.841837803190893
JAK1,Lung6,0.00106368717013636,0.000881339060581929,3252,0.227471069403313,0.543260113457602
JAK1,Lung9,0.000220540964546124,0.000402275313116942,21893,0.583531306444385,0.425298790502518
JAK1,Lung12,0.000295957997404672,0.000346790071149579,16548,0.393425771153247,0.643325903828499
JAK1,Lung13,0.00128722882661044,0.000414151901540186,13609,0.00188289265118062,0.565038737097425
JAK2,Lung5,0.000682419369757929,0.000249521427819706,37735,0.00623967857896959,0.570271593729841
JAK2,Lung6,0.000875422697392291,0.00122722761674512,3252,0.475639348790021,0.384865965844643
JAK2,Lung9,0.000752759521517559,0.000484096466969143,21893,0.119951227556831,0.345475717117897
JAK2,Lung12,0.000761945851442026,0.000436550010255766,16548,0.080918667174225,0.511394756381326
JAK2,Lung13,0.00145938903120565,0.000548493620734316,13609,0.00779733115172248,0.408712069493766
JCHAIN,Lung5,0.00278033228214257,0.000215515218633053,37735,4.45085323053393e-38,1.04462332295793
JCHAIN,Lung6,0.0105953868370313,0.000996311692771871,3252,2.05686254667818e-26,0.63459031487652
JCHAIN,Lung9,0.00427415853762888,0.000471214246426325,21893,1.18449683408531e-19,0.418863622397367
JCHAIN,Lung12,9.69529956711698e-05,0.000476548817980124,16548,0.838784735157559,0.450164958906686
JCHAIN,Lung13,0.00627812467952629,0.000713532846241316,13609,1.38473721699622e-18,0.373287529903674
JUN,Lung5,0.00333488947702178,0.000144077816985011,37735,1.57863190498668e-118,1.16750847025045
JUN,Lung6,0.00314779541406539,0.000774761987204716,3252,4.84627921490414e-05,0.634822995631523
JUN,Lung9,0.000803079095702252,0.000319851826948017,21893,0.0120463118083429,0.572640776614346
JUN,Lung12,-0.000908020002832891,0.000328818193919602,16548,0.00575426468681173,0.676424829136002
JUN,Lung13,-9.49810831847119e-05,0.0003247882481439,13609,0.769950210032015,0.753686047241855
JUNB,Lung5,0.0038197877307899,9.93130976597226e-05,37735,1.6688053938804e-308,1.79599066738637
JUNB,Lung6,0.00374376429010635,0.000500628133857938,3252,7.53852877152177e-14,1.06415390072431
JUNB,Lung9,0.000412843260961596,0.000246748830098118,21893,0.0943013950845028,0.752895787045527
JUNB,Lung12,-0.0015505684902655,0.000202170068417606,16548,1.7250072615064e-14,1.09048751031597
JUNB,Lung13,0.00230349280170153,0.000267196474857826,13609,6.63892862641578e-18,1.01504921333354
KDR,Lung5,-0.00083337307395401,0.000338228131741515,37735,0.013741996202011,0.368618706802271
KDR,Lung6,0.00300765084526718,0.00186809981528771,3252,0.107396671012486,0.204154397955489
KDR,Lung9,0.00240564810612905,0.000611390078209258,21893,8.32941185295103e-05,0.26426420356792
KDR,Lung12,-0.000266141992719745,0.000433218556227179,16548,0.538992955451716,0.507738832635357
KDR,Lung13,0.00312389832907034,0.00075222979023358,13609,3.28358375026083e-05,0.280007439212385
KIT,Lung5,-0.00103195858430764,0.000317177073238986,37735,0.00113963664292141,0.400988122105953
KIT,Lung6,0.000988626979526828,0.00162853366479275,3252,0.543807291368212,0.273147764043404
KIT,Lung9,5.20986523292874e-05,0.000646037929029465,21893,0.935725603057302,0.241053604482746
KIT,Lung12,-0.000644199547071852,0.00039086131896742,16548,0.0993211256294706,0.567162122856005
KIT,Lung13,7.17584189856378e-05,0.000790521648091529,13609,0.927672564862327,0.246604661304446
KITLG,Lung5,-0.00147993082294191,0.000282482061676388,37735,1.61426429454747e-07,0.45146978017124
KITLG,Lung6,-0.00191975692334283,0.00140688358001479,3252,0.1723958848973,0.319269824637552
KITLG,Lung9,0.00103178351971496,0.000602745135424428,21893,0.0869321873000256,0.256989151581773
KITLG,Lung12,0.00039804482058388,0.000393748712556309,16548,0.312059131065449,0.567400602090847
KITLG,Lung13,-0.00291284366382978,0.000712169399619086,13609,4.31188279199907e-05,0.275462585435943
KLF2,Lung5,0.00177781265690523,0.000163231209174929,37735,1.26709584443783e-27,0.965954954537587
KLF2,Lung6,0.000826294356702979,0.00122004355998686,3252,0.498237024767973,0.361975970258576
KLF2,Lung9,0.00342514367831413,0.000403284724578776,21893,2.01170485385022e-17,0.456209391318112
KLF2,Lung12,-3.0456155802975e-05,0.000261440679930307,16548,0.907261388909646,0.842389260836933
KLF2,Lung13,0.00061869779942526,0.000460225764774567,13609,0.178839944864154,0.512548111720178
KLK3,Lung5,-0.00118152174780998,0.000343680856914176,37735,0.000586361772552372,0.359027854440049
KLK3,Lung6,8.59246790676531e-05,0.00216819634567427,3252,0.968388456098375,0.169627316661195
KLK3,Lung9,0.000560337072989632,0.000659260682924243,21893,0.395354187861724,0.240874009696785
KLK3,Lung12,0.000478721987224172,0.000395264068472977,16548,0.225839946979368,0.569123165293088
KLK3,Lung13,0.00131697186361741,0.000747363998672369,13609,0.0780429644000879,0.274340036362321
KLRB1,Lung5,0.00151043866590376,0.000332526095975901,37735,5.56395066805872e-06,0.424458064437472
KLRB1,Lung6,0.00451616760769552,0.00172665018051042,3252,0.00890796881101842,0.226073669224892
KLRB1,Lung9,0.000629209760429646,0.00073524264085214,21893,0.39211661057317,0.199660199926187
KLRB1,Lung12,-0.00102021581760117,0.000411648238961203,16548,0.0131984942439989,0.536498668948632
KLRB1,Lung13,-0.000740294583416218,0.000760302789306771,13609,0.330213514778528,0.256736720286376
KLRK1,Lung5,0.00155737860782827,0.000333638918172251,37735,3.04358280715434e-06,0.45111516543487
KLRK1,Lung6,0.000903920252844354,0.00173876399434008,3252,0.603158589818271,0.234277690483775
KLRK1,Lung9,0.00184650433452322,0.000680713843021387,21893,0.00667576461644198,0.222002468132208
KLRK1,Lung12,-0.000351318573755969,0.000417769451581969,16548,0.400382177013225,0.530078174700161
KLRK1,Lung13,0.000599473937675054,0.000779757944664778,13609,0.442015071946774,0.254115059706549
KRAS,Lung5,-0.00113671306786846,0.00024985638798147,37735,5.37822984521371e-06,0.518136413508401
KRAS,Lung6,-0.00221260509581029,0.00146015594462791,3252,0.12969111024824,0.309202994192178
KRAS,Lung9,-0.00236085085546036,0.000523686500274159,21893,6.53991276522222e-06,0.306034154028426
KRAS,Lung12,-0.000269611022472129,0.000390528946648714,16548,0.489959036569987,0.555954293480238
KRAS,Lung13,-0.00125241379027954,0.000557804540085014,13609,0.0247517259614143,0.383062144872745
KRT1,Lung5,-0.000967487200218004,0.000153095779949759,37735,2.62428485772443e-10,0.864402998344306
KRT1,Lung6,0.00234678329494751,0.000741690731412561,3252,0.00155563586030101,0.662924698633749
KRT1,Lung9,0.000274720646811532,0.000502370998418028,21893,0.584483065890254,0.330179332193081
KRT1,Lung12,-0.000610068452320546,0.000287736467216179,16548,0.0339863716743765,0.769017058501473
KRT1,Lung13,0.000390522387570756,0.000564072322578086,13609,0.488732121806608,0.387652002352826
KRT10,Lung5,0.000196600300579189,0.000373983257042066,37735,0.599101676412069,0.339832283548121
KRT10,Lung6,-0.000345738138716789,0.00283319467446344,3252,0.902874310917443,0.114245848701068
KRT10,Lung9,0.00207471719570831,0.000732020274893031,21893,0.00459355950819692,0.202109406959555
KRT10,Lung12,0.00120052423645147,0.000428941722212798,16548,0.00512921028495622,0.513714949324477
KRT10,Lung13,-0.000125704029214189,0.000834275394859136,13609,0.880232488437355,0.229936995899966
KRT13,Lung5,-0.000580117407524665,0.000390535984660079,37735,0.137427554069669,0.30516790166969
KRT13,Lung6,-0.0127869162599779,0.00148928446114942,3252,9.00918244517413e-18,0.390855670095467
KRT13,Lung9,0.00161973644127126,0.00072267116194686,21893,0.0250054338478679,0.207592250962439
KRT13,Lung12,9.67012656431972e-05,0.000458107842800968,16548,0.832818267775543,0.460168269240998
KRT13,Lung13,-0.00121614365935125,0.000876218999409202,13609,0.16515383523249,0.210720750719855
KRT14,Lung5,-0.000870275886737473,0.000103307757704614,37735,3.63503496032431e-17,1.18469346290898
KRT14,Lung6,-0.0035062249629699,0.00067396042776579,3252,1.96710431497938e-07,0.803129403326371
KRT14,Lung9,0.00138124359010876,0.000321509613891123,21893,1.73814230263239e-05,0.569624448391718
KRT14,Lung12,-0.000188768632252587,0.000172548837774962,16548,0.273954460382057,1.15479952435608
KRT14,Lung13,-7.37769703197117e-05,0.000331568301115787,13609,0.823917575843981,0.711006870794642
KRT15,Lung5,-0.00105648461822726,0.000159817918851945,37735,3.82890315470453e-11,0.83048823356935
KRT15,Lung6,-0.00642022723314595,0.000546674200042531,3252,7.5673978040559e-32,1.08260159725256
KRT15,Lung9,0.000533762199742025,0.000341037343430055,21893,0.117556264644463,0.524250602277026
KRT15,Lung12,-0.000246800024316647,0.000279764592825924,16548,0.377684701903705,0.80380082659003
KRT15,Lung13,-0.000330091097876415,0.000325083845721574,13609,0.309913784588247,0.716000883474524
KRT16,Lung5,-0.00223808231861648,0.000210572684395816,37735,2.19498379953152e-26,0.66913824491038
KRT16,Lung6,-0.00799751934180485,0.000847778787815934,3252,3.9663667311621e-21,0.756161857307826
KRT16,Lung9,0.000955561912494153,0.000443803449318553,21893,0.0313092789649102,0.409527515353518
KRT16,Lung12,-6.1784363574769e-06,0.000317370281730829,16548,0.98446808696325,0.715497917631712
KRT16,Lung13,-0.00111831409554511,0.000614407162439105,13609,0.0687359423048607,0.364189073535278
KRT17,Lung5,-0.00879086274362681,0.000193438892861594,37735,0,0.636721912778328
KRT17,Lung6,-0.0178073740309301,0.000702174526545976,3252,6.91381171874209e-142,1.19417440519386
KRT17,Lung9,-0.00116553833626608,0.000569185067669382,21893,0.0405862907581811,0.282856143505098
KRT17,Lung12,-0.00229548205133341,0.000276129827871473,16548,9.32703888261286e-17,0.831392283860668
KRT17,Lung13,-0.00372313148086815,0.000662657090491942,13609,1.92634813067431e-08,0.307423551348568
KRT18,Lung5,-0.00231684604101106,0.000196978953141065,37735,6.13408328925641e-32,0.693822527878363
KRT18,Lung6,-0.000714699996615439,0.00103582251070561,3252,0.490204833639494,0.46367876822027
KRT18,Lung9,-0.000107491044613903,0.000440455542818193,21893,0.807195842351685,0.388993432290875
KRT18,Lung12,-0.000650078559880505,0.000260604959832967,16548,0.0126135425336734,0.833094429480399
KRT18,Lung13,-0.00912221821336776,0.000529649681636722,13609,1.78132374506588e-66,0.421510345904275
KRT19,Lung5,-0.00992150022123664,0.000163476746788479,37735,0,0.813819491060104
KRT19,Lung6,-0.0135172856232186,0.000778687565361734,3252,1.68453453243392e-67,0.88950939037353
KRT19,Lung9,-0.000258779568178829,0.000506979071819315,21893,0.609747148331952,0.331102345247088
KRT19,Lung12,-0.00330168405455873,0.000306159113016729,16548,4.08741783889261e-27,0.752143557747319
KRT19,Lung13,-0.0124145747077543,0.000469140715330928,13609,2.62920247083395e-154,0.508080340362769
KRT20,Lung5,-0.000877801023684912,0.000438592108711312,37735,0.0453486188262163,0.254088980930454
KRT20,Lung6,0.0010091119316369,0.00288648315885084,3252,0.726639582003631,0.108380838909235
KRT20,Lung9,0.000669640790374242,0.000814574046371496,21893,0.411034330843868,0.174827104512137
KRT20,Lung12,-0.000165498135023142,0.000475193638654002,16548,0.727633555641183,0.450836028858799
KRT20,Lung13,-0.00136966173078316,0.000968477166108221,13609,0.157290664142283,0.183160073861852
KRT23,Lung5,-0.00315940791791888,0.000335421842463945,37735,4.54505644911268e-21,0.346907940899992
KRT23,Lung6,0.000648116001164568,0.00219785281214951,3252,0.768080975100665,0.167575597872041
KRT23,Lung9,0.000193746155910356,0.000729779846607058,21893,0.790635279647755,0.204666501658372
KRT23,Lung12,-0.0008829539321723,0.000401809659476753,16548,0.0279888038381547,0.565604566689009
KRT23,Lung13,-0.00154185526611662,0.000795289290966072,13609,0.052533601860653,0.239408332764816
KRT24,Lung5,0.000135169840945095,0.000389577870250206,37735,0.728617699637515,0.319181188336347
KRT24,Lung6,0.0035893765147131,0.00213182702707539,3252,0.092237906385881,0.177411877031938
KRT24,Lung9,0.00166194615034614,0.000709206127705631,21893,0.0191094249503584,0.209367147549909
KRT24,Lung12,-0.000289286760454631,0.000430056726281692,16548,0.501156514032308,0.512705200784325
KRT24,Lung13,-0.000618434357472092,0.000800926235406519,13609,0.44002620886208,0.237058893868068
KRT4,Lung5,-0.000526750968272034,0.000353886028812023,37735,0.136625326696014,0.34824420792196
KRT4,Lung6,0.000835885908269412,0.00174756803098615,3252,0.632426874651252,0.239841738785177
KRT4,Lung9,0.000216830986101547,0.000697800937672697,21893,0.756002292459161,0.213706867069284
KRT4,Lung12,-0.000555974067617044,0.000423593865345777,16548,0.189345819007628,0.518056054280465
KRT4,Lung13,0.000382211364463527,0.000749404355220709,13609,0.610037305090525,0.262869252745301
KRT5,Lung5,-0.00153257000348527,0.000386165925603937,37735,7.22710562734919e-05,0.297839637817121
KRT5,Lung6,-0.0188912272053196,0.000914829603258231,3252,9.76289006957248e-95,0.84996549831085
KRT5,Lung9,-0.00178184185702402,0.000658827245798278,21893,0.00683936539922659,0.230897162025935
KRT5,Lung12,-0.000404832219423775,0.000407165337206274,16548,0.320091509123875,0.543288057712618
KRT5,Lung13,-0.000711434219022166,0.000759070700605627,13609,0.348633224468086,0.263692546414919
KRT6A,Lung5,-0.00160515663111746,0.000246690996448933,37735,7.67940743966036e-11,0.524130715848403
KRT6A,Lung6,-0.0173833565314148,0.000760171066832019,3252,9.74565313632449e-116,1.04570642764224
KRT6A,Lung9,0.00101097493236887,0.000568966470986254,21893,0.0755909389942065,0.288130035995242
KRT6A,Lung12,2.56401412408245e-06,0.000303654506150009,16548,0.993262859823262,0.74982382035377
KRT6A,Lung13,-0.00175735756143546,0.000726806294383143,13609,0.0156096211802318,0.275003407177479
KRT6B,Lung5,-0.00217106886506308,0.000350488461959054,37735,5.8504148442695e-10,0.326224207563165
KRT6B,Lung6,-0.0132294663174315,0.00146858421213385,3252,2.0925033118558e-19,0.399747559971033
KRT6B,Lung9,0.000743861895776377,0.000706951381617408,21893,0.292702834545508,0.211543664317948
KRT6B,Lung12,0.000184734308435556,0.000439032997481882,16548,0.673919057859031,0.494804598218856
KRT6B,Lung13,-0.00098410692834864,0.000890946951683668,13609,0.269349044197052,0.206575692478766
KRT6C,Lung5,-0.00252884988337802,0.000304395972384058,37735,9.75222869312358e-17,0.398517549304198
KRT6C,Lung6,-0.0156679827196277,0.00130428749359852,3252,3.04820093280072e-33,0.503665966869453
KRT6C,Lung9,0.000551044771364255,0.000593256398667963,21893,0.352968081459312,0.279379615746762
KRT6C,Lung12,-0.000658644454709558,0.000362978629720821,16548,0.0695924218838648,0.617030844716484
KRT6C,Lung13,0.000265509751955239,0.000733311621767908,13609,0.717300115700074,0.276515506487234
